,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.variation_id,data.used_image_url,data.cheapest_product,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.discount_tag
191,"['air', 'force', '1']",Air Force 1 '07 LV8 'White Aquamarine',False,756568,DJ5148 100,air-force-1-07-lv8-white-aquamarine-dj5148-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/053/489/033/original/756568_00.png.png,sneakers,20210402.0,2021.0,11000.0,8ba34cc4-4484-4ab8-8dca-58491baa4d58,,,new_no_defects,13000,17600,57900,19800,10600,103200,90400,17900,399700,12000,1737000,17300700,0,14000.0,21300.0,11400.0,1870600.0,18631500.0,12900.0,19200.0,18900.0,430400.0,62400.0,97300.0,111200.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,
192,"['air', 'force', '1']",Wmns Air Force 1 Premium 'Vachetta Tan',False,1128603,DR9503 201,wmns-air-force-1-premium-vachetta-tan-dr9503-201,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/439/126/original/1128603_00.png.png,sneakers,20230126.0,2023.0,13000.0,3b0d764a-e4ea-4d1a-8484-4957999844ec,,,new_no_defects,7800,10500,34800,11900,6400,62000,54200,10700,239800,7200,1042200,10381200,0,,,,,,,,,,,,,11000.0,1774300.0,103200.0,59400.0,17357100.0,90800.0,17800.0,18300.0,12400.0,20000.0,405500.0,under_retail
193,"['air', 'force', '1']",Air Force 1 Sprm '07 'Players',False,19582,315184 111,air-force-1-sprm-07-plyrs-players-315184-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/029/005/original/315184_111.png.png,sneakers,,,0.0,0ce60380-7374-49d6-8cbb-15ad43dd9cdd,,,new_with_defects,11000,14800,49000,16700,9000,87300,76500,15100,338200,10200,1469700,14640200,0,,,,,,,,,,,,,,,,,,,,,,,,
194,"['air', 'force', '1']",Air Force 1 Low Premium '08 QS 'Pearl Collection',False,25359,520505 090,air-force-1-low-premium-08-qs-pearl-collection-520505-090,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/052/164/661/original/25359_00.png.png,sneakers,,,0.0,436058ec-2cb4-4545-aad5-e67defe35ed4,,,new_no_defects,198000,266700,881400,300200,161200,1571400,1375400,271500,6087100,182100,26454600,263501900,0,540000.0,818600.0,439600.0,72148700.0,718641600.0,496600.0,740300.0,727300.0,16601000.0,2403800.0,3751000.0,4285500.0,,,,,,,,,,,,
195,"['air', 'force', '1']",Air Force 1 Mid QS 'Ale Brown',False,890917,DH5623 100,air-force-1-mid-qs-ale-brown-dh5623-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/928/919/original/890917_00.png.png,sneakers,20220428.0,2022.0,14000.0,e7b08e84-dde7-47f3-a3e4-7aa6f18e9498,,,new_no_defects,5400,7300,24100,8200,4400,42900,37600,7500,166100,5000,721500,7186500,0,5800.0,8800.0,4800.0,775000.0,7718800.0,5400.0,8000.0,7900.0,178400.0,25900.0,40300.0,46100.0,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
196,"['air', 'force', '1']",Space Jam x Air Force 1 '07 'Computer Chip',False,791410,DH5354 001,air-force-1-07-black-light-blue-fury-dh5354-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/057/245/195/original/791410_00.png.png,sneakers,20210716.0,2021.0,12000.0,95c2ff3d-a7d0-4b24-8e49-af38b6d3a0a8,,,new_no_defects,12000,16200,53500,18200,9800,95300,83400,16500,369000,11100,1603400,15969900,0,18400.0,27900.0,15000.0,2458400.0,24487100.0,17000.0,25300.0,24800.0,565700.0,82000.0,127900.0,146100.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,
197,"['air', 'force', '1']",Wmns Air Force 1 Low '07 Next Nature 'White Doll',False,1012848,DN1430 105,wmns-air-force-1-low-07-next-nature-white-doll-dn1430-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/485/583/original/1012848_00.png.png,sneakers,,,10500.0,67aa0741-7aaa-4e8c-a895-1f3d7136e61b,,,new_no_defects,7900,10700,35200,12000,6500,62700,54900,10900,242900,7300,1055600,10514300,0,,,,,,,,,,,,,8800.0,1405600.0,83400.0,46400.0,13505500.0,72500.0,14200.0,14200.0,9900.0,15300.0,321000.0,under_retail
198,"['air', 'force', '1']",Air Force 1 '07 LX 'Light Bone',False,934496,DC8894 001,air-force-1-07-lx-light-bone-dc8894-001,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/074/423/127/original/934496_00.png.png,sneakers,20220603.0,2022.0,13000.0,81473ae6-d646-401e-bf42-eef483ff3a36,,,new_no_defects,5100,6900,22800,7800,4200,40500,35500,7000,156800,4700,681500,6787200,0,8100.0,12300.0,6600.0,1082300.0,10779700.0,7500.0,11200.0,11000.0,249100.0,36100.0,56300.0,64300.0,10700.0,1720000.0,103200.0,58000.0,17033100.0,90400.0,17500.0,17900.0,12200.0,19700.0,399100.0,under_retail
199,"['air', 'force', '1']",Air Force 1 '07 'Sport Red',False,24303,315122 126,air-force-1-07-315122-126,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/028/930/original/315122_126.png.png,sneakers,,,0.0,5625d0bc-308d-496f-b428-a772719053db,https://image.goat.com/attachments/product_outer_pictures/images/068/536/075/square/camera-outerPhotoData-2022-03-0115_18_47_0000.jpg?1646147928,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/068/536/075/square/camera-outerPhotoData-2022-03-0115_18_47_0000.jpg?1646147928""}",used,4000,5400,17900,6100,3300,31800,27800,5500,123000,3700,534500,5323700,2,,,,,,,,,,,,,,,,,,,,,,,,
200,"['air', 'force', '1']",Wmns Air Force 1 PLT.AF.ORM 'Pink Oxford',False,1015226,DJ9946 602,wmns-air-force-1-plt-af-orm-pink-oxford-dj9946-602,pink,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/397/835/original/1015226_00.png.png,sneakers,20220726.0,2022.0,12000.0,02b3cea7-64ec-42a5-9d64-b8c1d84f8228,,,new_no_defects,3500,4800,15600,5400,2900,27800,24400,4800,107600,3300,467700,4657900,0,5800.0,8800.0,4800.0,775000.0,7718800.0,5400.0,8000.0,7900.0,178400.0,25900.0,40300.0,46100.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
201,"['air', 'force', '1']",Undefeated x Air Force 1 Low 'Pink Prime',False,1087725,DV5255 200,undefeated-x-air-force-1-low-pink-prime-dv5255-200,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/484/177/original/1087725_00.png.png,sneakers,20221118.0,2022.0,16000.0,2601f43f-8ada-42d7-8fd6-f8102a268db8,,,new_no_defects,14300,19300,63700,21700,11700,113500,99400,19700,439700,13200,1910700,19032200,0,,,,,,,,,,,,,13500.0,2167300.0,127000.0,71300.0,20856600.0,111000.0,21700.0,21800.0,15200.0,23600.0,491000.0,under_retail
202,"['air', 'force', '1']",Air Force 1 '07 LV8 'Doernbecher' 2019,False,562359,CV2591 100,air-force-1-07-lv8-doernbecher-cv2591-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/596/176/original/562359_00.png.png,sneakers,20191207.0,2019.0,10000.0,69e6698d-c145-4017-ab3a-013bb5a7f95c,,,new_no_defects,30000,40400,133600,45500,24500,238100,208400,41200,922300,27600,4008300,39927700,0,,,,,,,,,,,,,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,
203,"['air', 'force', '1']",Wmns Air Force 1 Low 'Gorge Green',False,1029002,DZ4764 133,wmns-air-force-1-low-gorge-green-dz4764-133,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/621/108/original/1029002_00.png.png,sneakers,20221110.0,2022.0,12000.0,dc754a09-a130-415e-b170-b5b9584cfd89,,,new_no_defects,10000,13500,44600,15200,8200,79400,69500,13800,307500,9200,1336100,13308200,0,12500.0,19000.0,10200.0,1670200.0,16635300.0,11500.0,17200.0,16900.0,384300.0,55700.0,86900.0,99300.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
204,"['air', 'force', '1']",Wmns Air Force 1 '07 LX 'Fleece - Honeydew',False,1089702,FB1872 030,wmns-air-force-1-07-lx-fleece-honeydew-fb1872-030,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/809/640/original/1089702_00.png.png,sneakers,,,0.0,1b9b6029-ca43-4f8a-a6b6-65fc84926905,,,new_no_defects,9500,12800,42300,14400,7800,75400,66000,13100,292100,8800,1269300,12642800,0,,,,,,,,,,,,,,,,,,,,,,,,
205,"['air', 'force', '1']",Air Force 1 Low 'Color of the Month - White Royal Blue',False,1013613,DJ3911 101,air-force-1-low-retro-color-of-the-month-royal-blue-dj3911-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/863/913/original/1013613_00.png.png,sneakers,20220811.0,2022.0,15000.0,4c5493bf-f9ab-4e87-9da0-1157cf6fc5d1,,,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12110500,0,13500.0,20500.0,11000.0,1803800.0,17966100.0,12500.0,18600.0,18200.0,415100.0,60100.0,93800.0,107200.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,under_retail
206,"['air', 'force', '1']",Air Force 1 '07 LV8 'Certified Fresh - Photon Dust',False,1010023,DO9801 100,air-force-1-07-lv8-certified-fresh-sail-do9801-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/500/066/original/1010023_00.png.png,sneakers,20220913.0,2022.0,13000.0,bfb8d0cf-0676-45b2-b8e6-2f147b4e888e,,,new_no_defects,7500,10200,33400,11400,6200,59600,52100,10300,230600,6900,1002100,9981200,0,,,,,,,,,,,,,11000.0,1752600.0,103200.0,59000.0,17221400.0,90800.0,17800.0,18100.0,12500.0,19900.0,402400.0,under_retail
207,"['air', 'force', '1']",Air Force 1 '07 LV8 'Varsity Jacket',False,853281,DO5220 131,air-force-1-07-lv8-varsity-jacket-do5220-131,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/886/601/original/853281_00.png.png,sneakers,20211126.0,2021.0,11000.0,aa7e64cf-1767-4b74-b5ce-737f746b3377,,,new_no_defects,8000,10800,35700,12200,6600,63500,55600,11000,246000,7400,1068900,10647400,0,15000.0,22800.0,12300.0,2004200.0,19963900.0,13800.0,20600.0,20200.0,461200.0,66800.0,104200.0,119100.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
208,"['air', 'force', '1']",Air Force 1 '07 LX 'Grey Camo',False,721640,CV1725 001,air-force-1-07-lx-grey-camo-cv1725-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/053/870/930/original/721640_00.png.png,sneakers,20201223.0,2020.0,11000.0,ce49e459-1d07-4d48-b730-b3315dd8cc2d,,,new_no_defects,9000,12100,40100,13700,7400,71500,62600,12400,276700,8300,1202500,11978300,0,,,,,,,,,,,,,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
209,"['air', 'force', '1']",Air Force 1 Low '07 LV8 'Pop Art - White',False,934522,DV1229 111,air-force-1-low-07-lv8-pop-art-white-dv1229-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/071/312/672/original/DV1229_111.png.png,sneakers,,,12000.0,2c716e0a-9b77-4eeb-869e-d23cc8fda280,,,new_no_defects,8800,11900,39200,13400,7200,69900,61200,12100,270600,8100,1175800,11711200,0,,,,,,,,,,,,,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,under_retail
210,"['air', 'force', '1']",Air Force 1 LV8 GS 'World Champ - Lakers',False,1048540,DQ0300 001,air-force-1-lv8-gs-world-champ-lakers-dq0300-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/568/518/original/1048540_00.png.png,sneakers,20220921.0,2022.0,9000.0,2e7c512a-bfef-4806-b1ab-62e316bf7257,,,new_no_defects,6500,8800,29000,9900,5300,51600,45200,9000,199900,6000,868500,8650400,0,10800.0,16400.0,8800.0,1443000.0,14372900.0,10000.0,14900.0,14600.0,332100.0,48100.0,75100.0,85800.0,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,under_retail
211,"['air', 'force', '1']",Air Force 1 '07 'Oil Green Orange',False,1146893,FD0758 386,air-force-1-07-oil-green-orange-fd0758-386,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/228/748/original/FD0758_386.png.png,sneakers,20230221.0,2023.0,11000.0,53f91478-91d4-4a18-8a57-44ceddd13dc2,,,new_no_defects,10200,13800,45500,15500,8400,81000,70900,14000,313600,9400,1362900,13574400,0,,,,,,,,,,,,,9400.0,1517800.0,87300.0,49400.0,14622000.0,77400.0,15100.0,15200.0,10600.0,16600.0,341000.0,under_retail
212,"['air', 'force', '1']",Wmns Air Force 1 '07 SE 'Recycled Wool Pack - White Black',False,723918,DA6682 100,wmns-air-force-1-07-se-recycled-wool-pack-white-black-da6682-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/051/471/712/original/723918_00.png.png,sneakers,20210108.0,2021.0,10000.0,c3a40677-7d18-4c5e-af09-c97465cb7639,,,new_no_defects,7400,10000,33000,11300,6100,58800,51500,10200,227500,6900,988800,9848100,0,8000.0,12200.0,6600.0,1068900.0,10646600.0,7400.0,11000.0,10800.0,246000.0,35700.0,55600.0,63500.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,under_retail
213,"['air', 'force', '1']",Off-White x Air Force 1 Mid 'White',False,935630,DO6290 100,off-white-x-air-force-1-mid-white-do6290-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/263/205/original/935630_00.png.png,sneakers,20220623.0,2022.0,18500.0,c33cbf4c-23de-4e03-bfcd-b4f3d31e0076,,,new_no_defects,11100,15000,49500,16900,9100,88100,77200,15300,341300,10300,1483100,14772100,0,,,,,,,,,,,,,15500.0,2476600.0,146900.0,81600.0,23795400.0,127700.0,24900.0,25000.0,17500.0,26900.0,565500.0,under_retail
214,"['air', 'force', '1']",Air Force 1 '07 Premium Vintage 'Certified Fresh - Pecan',False,1030705,DO9785 200,air-force-1-07-premium-vintage-certified-fresh-pecan-do9785-200,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/098/804/original/1030705_00.png.png,sneakers,20220909.0,2022.0,15000.0,4e9409f1-9bfb-43ae-8d8d-f1197e58cddd,,,new_no_defects,6700,9100,29900,10200,5500,53200,46600,9200,206000,6200,895200,8917200,0,7500.0,11400.0,6200.0,1002100.0,9982000.0,6900.0,10300.0,10100.0,230600.0,33400.0,52100.0,59600.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,under_retail
215,"['air', 'force', '1']",Undercover x Air Force 1 Low SP GORE-TEX 'Grey Fog',False,1056609,DQ7558 001,undercover-x-air-force-1-low-sp-gore-tex-grey-fog-dq7558-001,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/749/966/original/1056609_00.png.png,sneakers,20221012.0,2022.0,16500.0,23a4b298-2766-4ba6-9682-19455c07cf44,,,new_no_defects,7800,10600,34800,11900,6400,62000,54200,10700,239800,7200,1042200,10380400,0,9400.0,14300.0,7700.0,1256000.0,12509700.0,8700.0,12900.0,12700.0,289000.0,41900.0,65300.0,74600.0,14100.0,2289900.0,131000.0,75500.0,21933800.0,116000.0,22600.0,23100.0,15900.0,25400.0,512800.0,under_retail
216,"['air', 'force', '1']",Louis Vuitton x Air Force 1 Low 'Triple White',False,1005439,1A9V WHITE LOW,louis-vuitton-x-air-force-1-low-triple-white-1a9v-white-low,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/197/572/original/1005439_00.png.png,sneakers,20220719.0,2022.0,275000.0,65521e4e-1503-4376-bbfe-52057bded243,,,new_no_defects,650000,875400,2893500,985300,529100,5158500,4515100,891100,19982700,597700,86845700,865031500,0,,,,,,,,,,,,,229100.0,36813400.0,2182500.0,1212900.0,353714700.0,1897000.0,369500.0,370800.0,259300.0,399300.0,8404700.0,
217,"['air', 'force', '1']",Air Force 1 '07 'White Black Volt',False,1070206,DZ4510 100,air-force-1-07-white-black-volt-dz4510-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/798/736/original/DZ4510_100.png.png,sneakers,20221013.0,2022.0,12000.0,fba5ecd5-916e-4e7e-a4e6-d25014060464,,,new_no_defects,8400,11400,37400,12800,6900,66700,58400,11600,258300,7800,1122400,11178900,0,9100.0,13800.0,7500.0,1215900.0,12110500.0,8400.0,12500.0,12300.0,279800.0,40600.0,63300.0,72300.0,10100.0,1629000.0,95100.0,53800.0,15727200.0,83200.0,16300.0,16400.0,11400.0,17600.0,368700.0,under_retail
218,"['air', 'force', '1']",Air Force 1 '07 LX 'Pale Vanilla',False,947468,DC8894 100,air-force-1-07-lx-pale-vanilla-dc8894-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/771/589/original/947468_00.png.png,sneakers,20220603.0,2022.0,13000.0,24e68736-6d87-43b0-b37c-e209dfabf7c3,,,new_no_defects,5700,7700,25400,8700,4700,45300,39600,7900,175300,5300,761600,7585700,0,9300.0,14100.0,7600.0,1242600.0,12376700.0,8600.0,12800.0,12600.0,286000.0,41400.0,64600.0,73900.0,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
219,"['air', 'force', '1']",Air Force 1 Premium Georges 'Entourage',False,14582,BMB490 M5 C1,nike-air-force-1-premium-georges-entourage-bmb490m5c-1ft,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/324/741/original/14582_00.png.png,sneakers,20060101.0,2006.0,,3b129694-42b3-4137-81e5-8c7a91476d4d,,,new_no_defects,1600000,2151100,7122300,2424500,1302400,12697800,11114100,2193400,49188200,1471300,213773900,2129473400,0,,,,,,,,,,,,,,,,,,,,,,,,
220,"['air', 'force', '1']",Wmns Air Force 1 Low 'Our Force 1',False,941155,DV1031 030,wmns-air-force-1-low-our-force-1-dv1031-030,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/573/431/original/941155_00.png.png,sneakers,20220524.0,2022.0,10500.0,8313216b-1eb3-4185-9847-2415813ba018,,,new_no_defects,8200,11100,36600,12500,6700,65100,57000,11300,252100,7600,1095600,10913600,0,8900.0,13500.0,7300.0,1189200.0,11845200.0,8200.0,12300.0,12000.0,273700.0,39700.0,61900.0,70700.0,8800.0,1405600.0,83400.0,46400.0,13505500.0,72500.0,14200.0,14200.0,9900.0,15300.0,321000.0,under_retail
221,"['air', 'force', '1']",Wmns Air Force 1 07 SE 'Pearl Swoosh - Pure Platinum',False,934532,DV3810 001,wmns-air-force-1-07-se-pearl-swoosh-pure-platinum-dv3810-001,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/700/670/original/934532_00.png.png,sneakers,,,0.0,3b264ab3-0190-445d-98af-84842c1ec85f,,,new_no_defects,7700,10400,34300,11700,6300,61200,53500,10600,236800,7100,1028800,10247300,0,12100.0,18400.0,9900.0,1616700.0,16102900.0,11200.0,16600.0,16300.0,372000.0,53900.0,84100.0,96100.0,,,,,,,,,,,,
222,"['air', 'force', '1']",Air Force 1 Low 'Multi-Swoosh',False,824837,DM9096 101,air-force-1-low-multi-swoosh-dm9096-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/060/902/056/original/DM9096_101.png.png,sneakers,,,0.0,01d80437-e61e-46e9-b9dd-bf903b1ea262,,,new_no_defects,10300,13900,45900,15700,8400,81800,71600,14200,316700,9500,1376200,13707500,0,11300.0,17200.0,9200.0,1509800.0,15038300.0,10400.0,15500.0,15300.0,347400.0,50400.0,78500.0,89700.0,,,,,,,,,,,,
223,"['air', 'force', '1']",Wmns Air Force 1 Fontanka 'Sesame',False,1031908,DH1290 201,wmns-air-force-1-fontanka-sesame-dh1290-201,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/899/035/original/1031908_00.png.png,sneakers,20220829.0,2022.0,13000.0,b808bb5f-e30f-4d6c-be77-dc997798580a,,,new_no_defects,8100,11000,36100,12300,6600,64300,56300,11200,249100,7500,1082300,10779700,0,,,,,,,,,,,,,10900.0,1740300.0,103200.0,57400.0,16721100.0,89700.0,17500.0,17600.0,12300.0,18900.0,397400.0,under_retail
224,"['air', 'force', '1']",Air Force 1 '07 'Somos Familia',False,1064500,DZ5355 126,air-force-1-low-somos-familia-dz5355-126,tan,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/976/502/original/1064500_00.png.png,sneakers,20221026.0,2022.0,14000.0,11715aae-05ad-466a-8a0f-4fed4d8770a8,,,new_no_defects,7500,10200,33400,11400,6200,59600,52100,10300,230600,6900,1002100,9981200,0,,,,,,,,,,,,,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,under_retail
225,"['air', 'force', '1']",Air Force 1 Mid '07 LV8 'Our Force 1',False,942190,DV1029 010,air-force-1-mid-07-lv8-our-force-1-dv1029-010,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/073/122/297/original/942190_00.png.png,sneakers,20220629.0,2022.0,11000.0,9725d9d2-c471-4d4b-81b9-7763598e1fda,,,new_no_defects,5900,8000,26300,9000,4900,46900,41000,8100,181400,5500,788300,7851900,0,7800.0,11900.0,6400.0,1042200.0,10380400.0,7200.0,10700.0,10600.0,239800.0,34800.0,54200.0,62000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,under_retail
226,"['air', 'force', '1']",Cactus Plant Flea Market x Air Force 1 Low Premium 'Black',False,685857,DC4457 001,cactus-plant-flea-market-x-air-force-1-low-premium-black-dc4457-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/043/508/159/original/685857_00.png.png,sneakers,20200910.0,2020.0,13000.0,123f213c-848e-4d67-b2b0-f4b55b4512c0,,,new_no_defects,49800,67000,221700,75500,40600,395300,346000,68300,1531000,45800,6653800,66279900,0,,,,,,,,,,,,,10700.0,1745100.0,103200.0,58000.0,17171000.0,90300.0,17500.0,17800.0,12100.0,19700.0,401400.0,
227,"['air', 'force', '1']",Air Force 1 'Got ‘Em',False,805680,DC3287 111,air-force-1-got-em-dc3287-111,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/058/583/273/original/DC3287_111.png.png,sneakers,20210718.0,2021.0,14000.0,18b44a07-cb18-4b6b-971d-3384f1f75933,,,new_no_defects,23000,31000,102400,34900,18800,182600,159800,31600,707100,21200,3073000,30611200,0,24800.0,37600.0,20200.0,3313500.0,33006900.0,22900.0,34000.0,33400.0,762500.0,110400.0,172300.0,196900.0,11700.0,1874200.0,111200.0,61800.0,18007300.0,96600.0,18900.0,18900.0,13200.0,20400.0,427900.0,
228,"['air', 'force', '1']",Air Force 1 Impact Next Nature GS 'White University Gold',False,1093596,DZ6756 100,air-force-1-impact-next-nature-gs-white-university-gold-dz6756-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/546/414/original/DZ6756_100.png.png,sneakers,,,9500.0,191e7468-29b0-4f52-9ddd-7c17e9393f3b,,,new_no_defects,8900,12000,39700,13500,7300,70700,61900,12300,273700,8200,1189200,11844300,0,,,,,,,,,,,,,8000.0,1271800.0,75400.0,41900.0,12219300.0,65600.0,12800.0,12900.0,9000.0,13800.0,290400.0,under_retail
229,"['air', 'force', '1']",Air Force 1 '07 'ATL',False,1107667,FD8306 657,air-force-1-low-atlanta-fd8306-657,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/555/262/original/FD8306_657.png.png,sneakers,20230404.0,2023.0,13000.0,6b71f5ca-b457-45c6-83e3-7f4e6feaa8d5,,,new_no_defects,12500,16900,55700,19000,10200,99300,86900,17200,384300,11500,1670200,16635300,0,,,,,,,,,,,,,10600.0,1732900.0,103200.0,57900.0,17306000.0,90400.0,17500.0,17800.0,12100.0,19800.0,400800.0,under_retail
230,"['air', 'force', '1']",AMBUSH x Air Force 1 Low 'Black',False,1048833,DV3464 001,ambush-x-air-force-1-black-dv3464-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/086/044/410/original/1048833_00.png.png,sneakers,20230228.0,2023.0,19000.0,14bf4ab8-de4b-42ff-95ba-3c3a90788424,,,new_no_defects,16700,22500,74400,25400,13600,132600,116100,22900,513500,15400,2231300,22224700,0,22100.0,33500.0,18000.0,2952800.0,29411100.0,20400.0,30300.0,29800.0,679500.0,98400.0,153600.0,175400.0,15900.0,2578600.0,150800.0,86200.0,25011100.0,132000.0,25900.0,26300.0,17900.0,28800.0,583900.0,under_retail
231,"['air', 'force', '1']",Air Force 1 LV8 Utility GS 'Overbranding',False,477182,AR1708 100,air-force-1-lv8-utility-gs-overbranding-ar1708-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/392/276/original/477182_00.png.png,sneakers,20180211.0,2018.0,8500.0,c2477932-5658-4947-8b63-e063c2ea349f,,,new_no_defects,8400,11300,37400,12800,6900,66700,58400,11600,258300,7800,1122400,11179800,0,9600.0,14600.0,7900.0,1282700.0,12776900.0,8900.0,13200.0,13000.0,295200.0,42800.0,66700.0,76200.0,7100.0,1137900.0,67500.0,37500.0,10933000.0,58700.0,11500.0,11500.0,8100.0,12400.0,259800.0,under_retail
