,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.retail_price_cents_cny,data.retail_price_cents_krw,data.retail_price_cents_cad,data.retail_price_cents_myr,data.retail_price_cents_eur,data.retail_price_cents_twd,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_aud,data.retail_price_cents_sgd,data.retail_price_cents_hkd,data.variation_id,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.lowest_price_cents_twd,data.lowest_price_cents_cad,data.lowest_price_cents_gbp,data.lowest_price_cents_eur,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_sgd,data.lowest_price_cents_cny,data.lowest_price_cents_hkd,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_hkd,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_aud,data.discount_tag,data.used_image_url,data.cheapest_product,data.season
76,"['jordan', '4']",Air Jordan 4 Retro 'Toro Bravo',False,13565,308497 603,air-jordan-4-retro-toro-bravo-308497-603,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/930/343/original/13565_00.png.png,sneakers,20130713.0,2013.0,16000.0,110400.0,20579800.0,21600.0,70600.0,15100.0,489000.0,13400.0,2141900.0,23300.0,21500.0,127000.0,ad82f913-7720-463d-ac71-c3ba48b41009,new_no_defects,51000.0,6814100.0,67877000.0,1567900.0,70000.0,41600.0,46900.0,227100.0,77300.0,68600.0,354300.0,404800.0,0.0,,,,,,,,,,,,,,,,
77,"['jordan', '4']",Air Jordan 4 Retro 'Alternate 89',False,31343,308497 106,air-jordan-4-retro-alternate-89-308497-104,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/080/580/original/31343_00.png.png,sneakers,20160102.0,2016.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,0338c854-cca0-4e29-80e5-0812c7b9728c,new_no_defects,37700.0,5030800.0,50207000.0,1159000.0,51500.0,30700.0,35000.0,167900.0,57200.0,50800.0,262000.0,299200.0,5.0,,,,,,,,,,,,,,,,
78,"['jordan', '4']",Air Jordan 4 Retro GS 'Linen',False,146510,487724 118,air-jordan-4-retro-gs-linen-487724-118,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/924/778/original/146510_00.png.png,sneakers,20170610.0,2017.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,7da3f7c9-79ef-42b0-8aba-ab06c6c8de54,new_no_defects,51400.0,6867500.0,68409400.0,1580200.0,70500.0,41900.0,47300.0,228900.0,77900.0,69200.0,357100.0,408000.0,2.0,,,,,,,,,,,,,,,,
79,"['jordan', '4']",Air Jordan 4 Retro GS 'Taupe Haze',False,721865,DJ6249 200,air-jordan-4-retro-gs-taupe-haze-dj6249-200,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/051/194/424/original/721865_00.png.png,sneakers,20210227.0,2021.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,3ab04875-2ca9-42cd-9ff2-6cb12693c59f,new_no_defects,27700.0,3701000.0,36866600.0,851600.0,38000.0,22600.0,25500.0,123400.0,42000.0,37300.0,192500.0,219900.0,101.0,29900.0,40200.0,27500.0,133100.0,3994900.0,207700.0,24400.0,919300.0,237300.0,39794600.0,41000.0,45400.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/567/814/square/temp1620864015.jpeg?1620864015,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/567/814/square/temp1620864015.jpeg?1620864015""}",
80,"['jordan', '4']",Air Jordan 4 Retro OG GS 'Bred' 2019,False,507844,408452 060,air-jordan-4-retro-og-gs-bred-408452-060,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/307/478/original/507844_00.png.png,sneakers,20190504.0,2019.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,9894737c-2a8c-4452-aeb6-db381d3dd3e0,new_no_defects,31800.0,4248800.0,42323300.0,977700.0,43600.0,25900.0,29300.0,141600.0,48200.0,42800.0,220900.0,252400.0,14.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/054/608/488/square/temp1620940283.jpeg?1620940283,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/608/488/square/temp1620940283.jpeg?1620940283""}",
81,"['jordan', '4']",Air Jordan 4 Retro 30th 'Teal',False,9794,705331 330,air-jordan-4-retro-30th-teal-705331-330,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/299/957/original/9794_00.png.png,sneakers,20150314.0,2015.0,19000.0,132900.0,25160200.0,26200.0,86000.0,18200.0,589500.0,16100.0,2626300.0,28600.0,25900.0,150800.0,a02b79b1-00ed-47a1-a4e8-83113de344ba,new_no_defects,36300.0,4843900.0,48342500.0,1116000.0,49600.0,29600.0,33700.0,161600.0,55100.0,48900.0,252300.0,288100.0,0.0,,,,,,,,,,,,,,,,
82,"['jordan', '4']",Air Jordan 4 Golf 'Military Blue',False,794575,CU9981 101,air-jordan-4-golf-military-blue-cu9981-101,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/060/210/490/original/794575_00.png.png,sneakers,20210907.0,2021.0,22000.0,151800.0,28297200.0,29700.0,97100.0,20800.0,672400.0,18400.0,2945100.0,32000.0,29600.0,174600.0,1341933f-844f-4c3a-ac95-c44fdd030a7e,new_no_defects,21300.0,2845900.0,28348700.0,654900.0,29200.0,17400.0,19600.0,94900.0,32300.0,28700.0,148000.0,169100.0,0.0,24700.0,33300.0,22800.0,110000.0,3300200.0,171600.0,20200.0,759400.0,196100.0,32873800.0,33900.0,37500.0,under_retail,,,
83,"['jordan', '4']",Air Jordan 4 Retro 'FIBA',False,524214,CI1184 617,air-jordan-4-retro-fiba-ci1184-617,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/328/815/original/524214_00.png.png,sneakers,20190907.0,2019.0,20000.0,138000.0,25724700.0,27000.0,88300.0,18900.0,611300.0,16700.0,2677400.0,29100.0,26900.0,158800.0,7b43a0f0-b7c0-4dec-897b-4d8d36e98512,new_no_defects,28600.0,3821300.0,38064400.0,879300.0,39300.0,23300.0,26300.0,127400.0,43400.0,38500.0,198700.0,227000.0,18.0,36400.0,49000.0,33500.0,162100.0,4863400.0,252900.0,29700.0,1119100.0,288900.0,48445600.0,49900.0,55200.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/572/372/square/camera5625396438968423183.jpeg?1620869883,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/572/372/square/camera5625396438968423183.jpeg?1620869883""}",
84,"['jordan', '4']",Air Jordan 4 Retro PS 'Lightning' 2021,False,804837,BQ7669 700,air-jordan-4-retro-ps-lightning-2021-bq7669-700,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/059/302/393/original/804837_00.png,sneakers,20210828.0,2021.0,0.0,,,,,,,,,,,,b16fdb3a-7259-47ca-8de2-ddbac51a5ab9,new_no_defects,7900.0,1055600.0,10514300.0,242900.0,10900.0,6500.0,7300.0,35200.0,12000.0,10700.0,54900.0,62700.0,0.0,14700.0,19800.0,13600.0,65500.0,1964100.0,102200.0,12000.0,452000.0,116700.0,19564600.0,20200.0,22300.0,,,,
85,"['jordan', '4']",Air Jordan 4 Retro 'Motorsports Alternate',False,124149,308497 006,air-jordan-4-retro-motorsports-alternate-308497-006,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/964/354/original/124149_00.png.png,sneakers,20170617.0,2017.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,cf4fbf2b-91e3-4a19-a722-8087c2b10f2b,new_no_defects,40000.0,5337700.0,53270000.0,1229700.0,54700.0,32600.0,37100.0,178100.0,60700.0,53900.0,278000.0,317500.0,3.0,49700.0,66900.0,46100.0,221300.0,6632000.0,345400.0,40500.0,1527900.0,394500.0,66188000.0,67900.0,75400.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/595/683/square/temp1620926015.jpeg?1620926015,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/595/683/square/temp1620926015.jpeg?1620926015""}",
86,"['jordan', '4']",Air Jordan 4 Retro 'Cement' 1999,False,14955,136013 101,air-jordan-4-retro-136013-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/000/021/444/original/136013_101.png.png,sneakers,19990602.0,1999.0,10000.0,69000.0,12862400.0,13500.0,44200.0,9500.0,305700.0,8400.0,1338700.0,14600.0,13500.0,79400.0,5ee5589a-a4bb-4eca-955a-7a4364e7f24c,new_no_defects,75000.0,10020700.0,99819100.0,2305700.0,102900.0,61100.0,69000.0,333900.0,113700.0,100900.0,521000.0,595300.0,0.0,,,,,,,,,,,,,,,,
87,"['jordan', '4']",Jordan 1 Flight 4 Premium GG 'Black Vivid Pink',False,581028,828245 009,jordan-1-flight-4-premium-gg-black-vivid-pink-828245-009,black,shoes,,sneakers,,,9000.0,62100.0,11576200.0,12200.0,39700.0,8500.0,275100.0,7500.0,1204800.0,13100.0,12100.0,71500.0,de7cd6d3-6c25-4e18-8d6e-de21ee23ac1d,new_no_defects,9900.0,1322800.0,13176200.0,304400.0,13600.0,8100.0,9200.0,44100.0,15100.0,13400.0,68800.0,78600.0,0.0,,,,,,,,,,,,,,,,
88,"['jordan', '4']",Wmns Air Jordan 4 Retro NRG 'Singles Day',False,371988,AV3914 600,air-jordan-4-singles-day-av3914-600,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/013/488/original/371988_00.png.png,sneakers,20181111.0,2018.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,32efeb2b-c249-43ee-94cd-7b2620152902,new_no_defects,16700.0,2228500.0,22240300.0,513400.0,22800.0,13600.0,15500.0,74400.0,25400.0,22500.0,116100.0,132600.0,0.0,,,,,,,,,,,,,under_retail,,,
89,"['jordan', '4']",Jordan 4 Retro Metal 'White Black',False,898971,807710 110,jordan-4-retro-metal-white-black-807710-110,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/657/561/original/807710_110.png.png,sneakers,,,0.0,,,,,,,,,,,,3aef767f-a370-477f-b5e7-68a38278f59e,new_no_defects,250000.0,33402200.0,332730300.0,7685700.0,342800.0,203500.0,229900.0,1112900.0,378900.0,336200.0,1736600.0,1984100.0,0.0,270000.0,363000.0,248300.0,1201900.0,36074400.0,1875500.0,219800.0,8300500.0,2142800.0,359348700.0,370200.0,409200.0,,,,
90,"['jordan', '4']",Air Jordan 4 Retro PS 'Pure Money',False,149447,308499 100,air-jordan-4-retro-ps-pure-money-308499-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/054/315/428/original/149447_00.png.png,sneakers,20170513.0,2017.0,8000.0,55200.0,10289900.0,10800.0,35300.0,7600.0,244500.0,6700.0,1071000.0,11700.0,10800.0,63500.0,9e489ba9-fd5c-41a4-aa76-8a168ab6c0e9,new_no_defects,16600.0,2218000.0,22093300.0,510400.0,22800.0,13600.0,15300.0,73900.0,25200.0,22400.0,115400.0,131800.0,0.0,,,,,,,,,,,,,,,,
91,"['jordan', '4']",Air Jordan 4 Retro GS 'Lemon Venom',False,660245,CV7808 100,air-jordan-4-retro-gs-lemon-venom-cv7808-100,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/807/293/original/660245_00.png.png,sneakers,20200814.0,2020.0,15000.0,103500.0,19293600.0,20300.0,66200.0,14200.0,458500.0,12500.0,2008000.0,21800.0,20200.0,119100.0,43531502-e4d2-4706-b202-09600ff64ab0,new_no_defects,19600.0,2615500.0,26102300.0,602600.0,26800.0,16000.0,18200.0,87300.0,29800.0,26400.0,136200.0,155600.0,0.0,24200.0,32600.0,22500.0,107800.0,3229300.0,168200.0,19700.0,744000.0,192100.0,32228400.0,33100.0,36700.0,,,,
92,"['jordan', '4']",Air Jordan 4 Retro PS 'Pale Citron',False,498243,BQ7669 116,air-jordan-4-retro-ps-pale-citron-bq7669-116,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/330/051/original/498243_00.png.png,sneakers,20190302.0,2019.0,8000.0,55200.0,10289900.0,10800.0,35300.0,7600.0,244500.0,6700.0,1071000.0,11700.0,10800.0,63500.0,0cd670c6-5cf3-4a27-9a65-cd0b88eb08d0,new_no_defects,8000.0,1068900.0,10647400.0,246000.0,11000.0,6600.0,7400.0,35700.0,12200.0,10800.0,55600.0,63500.0,0.0,8600.0,11600.0,8000.0,38300.0,1149100.0,59800.0,7000.0,264400.0,68300.0,11446000.0,11800.0,13100.0,,,,
93,"['jordan', '4']",Air Jordan 4 Retro WNTR GS 'Loyal Blue',False,561609,CQ9745 401,air-jordan-4-retro-wntr-gs-loyal-blue-cq9745-401,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/394/537/original/561609_00.png.png,sneakers,20191221.0,2019.0,0.0,,,,,,,,,,,,7ea806d4-3e35-450c-97a4-fe95e6d31a09,new_no_defects,17800.0,2378300.0,23690400.0,547300.0,24500.0,14500.0,16400.0,79300.0,27000.0,24000.0,123700.0,141300.0,13.0,,,,,,,,,,,,,,,,
94,"['jordan', '4']",Air Jordan 4 Retro 'Bred' 2012,False,13620,308497 089,air-jordan-4-retro-bred-2012-308497-089,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/080/393/original/13620_00.png.png,sneakers,20121101.0,2012.0,16000.0,110400.0,20579800.0,21600.0,70600.0,15100.0,489000.0,13400.0,2141900.0,23300.0,21500.0,127000.0,f29771b2-e7eb-4163-8af6-6ca81bd98573,new_no_defects,40000.0,5344400.0,53236900.0,1229800.0,54900.0,32600.0,36800.0,178100.0,60700.0,53800.0,277900.0,317500.0,0.0,,,,,,,,,,,,,,,,
95,"['jordan', '4']",Air Jordan 4 Retro 'Mars' 2006,False,14966,308497 162,air-jordan-4-retro-mars-308497-162,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/045/282/045/original/14966_00.png.png,sneakers,20060722.0,2006.0,11500.0,79400.0,14791800.0,15600.0,50800.0,10900.0,351500.0,9600.0,1539500.0,16700.0,15500.0,91300.0,26cfe1dc-662c-4f90-b175-d4deceedfb64,new_no_defects,45000.0,6012400.0,59886800.0,1383500.0,61700.0,36700.0,41400.0,200400.0,68300.0,60700.0,312600.0,357200.0,0.0,,,,,,,,,,,,,,,,
96,"['jordan', '4']",Air Jordan 4 Retro GS 'Motorsports',False,94229,408452 117,air-jordan-4-retro-gs-motorsports-408452-117,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/052/511/980/original/94229_00.png.png,sneakers,20170325.0,2017.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,78c29afb-4c02-411e-9daa-62bcb6006174,new_no_defects,49000.0,6546900.0,65215200.0,1506400.0,67200.0,39900.0,45100.0,218200.0,74300.0,65900.0,340400.0,388900.0,2.0,,,,,,,,,,,,,,,,
97,"['jordan', '4']",Air Jordan 4 Retro GS 'Cool Grey' 2019,False,533690,408452 007,air-jordan-4-retro-gs-cool-grey-2019-408452-007,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/329/088/original/533690_00.png.png,sneakers,20190801.0,2019.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,d8e4e518-c26c-4c95-ae27-d903523bc61d,new_no_defects,36700.0,4903500.0,48844800.0,1128300.0,50400.0,29900.0,33800.0,163400.0,55700.0,49400.0,255000.0,291300.0,0.0,,,,,,,,,,,,,,,,
98,"['jordan', '4']",Air Jordan 4 Retro 'Orange Metallic',False,615384,CT8527 118,air-jordan-4-retro-metallic-pack-total-orange-ct8527-114,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/081/743/126/original/615384_00.png.png,sneakers,20200514.0,2020.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,9473d852-1b99-4e05-aa83-ee747e3cfc0e,new_no_defects,44800.0,5985700.0,59625300.0,1377300.0,61500.0,36500.0,41200.0,199500.0,67900.0,60300.0,311200.0,355600.0,0.0,,,,,,,,,,,,,,,,
99,"['jordan', '4']",Air Jordan 4 Retro PS 'Messy Room',False,1112163,DR6953 400,air-jordan-4-retro-ps-messy-room-dr6953-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/920/114/original/DR6953_400.png.png,sneakers,20230107.0,2023.0,8500.0,59100.0,11312000.0,11700.0,37900.0,7900.0,261400.0,7000.0,1135700.0,12900.0,11500.0,67500.0,6331212e-8011-455a-94a2-9c8fa5686f02,new_no_defects,6200.0,828400.0,8251800.0,190700.0,8500.0,5100.0,5800.0,27600.0,9400.0,8400.0,43100.0,49300.0,0.0,8400.0,11300.0,7800.0,37400.0,1122400.0,58400.0,6900.0,258300.0,66700.0,11179800.0,11600.0,12800.0,under_retail,,,
100,"['jordan', '4']",Air Jordan 4 Retro 'Green Glow',False,13579,308497 033,air-jordan-4-retro-green-glow-308497-033,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/446/490/original/13579_00.png.png,sneakers,20130817.0,2013.0,16000.0,110400.0,20579800.0,21600.0,70600.0,15100.0,489000.0,13400.0,2141900.0,23300.0,21500.0,127000.0,d4131c62-5b03-4861-bd90-b0984ae621db,new_no_defects,43100.0,5751300.0,57398400.0,1325000.0,58900.0,35100.0,40000.0,191900.0,65400.0,58000.0,299500.0,342100.0,3.0,,,,,,,,,,,,,,,,
101,"['jordan', '4']",Air Jordan 4 Retro 'UNC' PE,False,1101321,SU18 MNJDLS 731 LNM AJ4 904284,air-jordan-4-retro-unc-pe-su18-mnjdls-731-lnm-aj4-904284,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/155/453/original/SU18_MNJDLS_731_LNM_AJ4_904284.png.png,sneakers,,,0.0,,,,,,,,,,,,77cb3898-fd0b-49c5-b5c2-35b881f17852,new_no_defects,875000.0,116907600.0,1164555800.0,26899800.0,1199600.0,712300.0,804700.0,3895100.0,1325900.0,1176400.0,6078000.0,6944100.0,0.0,,,,,,,,,,,,,,,,
102,"['jordan', '4']",Levi's x Air Jordan 4 Retro 'Black Denim',False,302560,AO2571 001,levi-s-x-air-jordan-4-retro-black-denim-ao2571-001,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/716/887/original/302560_00.png.png,sneakers,20180630.0,2018.0,25000.0,172500.0,32155900.0,33800.0,110300.0,23600.0,764100.0,20900.0,3346700.0,36300.0,33600.0,198500.0,8c67d1f6-5c34-40f4-a19a-61f95f928b03,new_no_defects,48500.0,6480100.0,64549700.0,1491100.0,66500.0,39500.0,44600.0,215900.0,73500.0,65300.0,336900.0,385000.0,0.0,,,,,,,,,,,,,,,,
103,"['jordan', '4']",Air Jordan 4 Retro 'Doernbecher',False,14971,308497 015,air-jordan-4-retro-db-doernbecher-308497-015,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/929/623/original/14971_00.png.png,sneakers,20111108.0,2011.0,17500.0,120800.0,22509200.0,23600.0,77200.0,16500.0,534900.0,14600.0,2342700.0,25500.0,23600.0,138900.0,8ce718f5-a16f-40d1-a826-aebb0a682c8e,new_no_defects,335000.0,44758900.0,445858500.0,10298800.0,459300.0,272700.0,308100.0,1491300.0,507700.0,450400.0,2327100.0,2658600.0,0.0,,,,,,,,,,,,,,,,
104,"['jordan', '4']",Air Jordan 4 Retro 'Classic Green' 2004,False,14960,308497 101,air-jordan-4-retro-04-308497-101,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/136/129/original/14960_00.png.png,sneakers,20040724.0,2004.0,10000.0,69000.0,12862400.0,13500.0,44200.0,9500.0,305700.0,8400.0,1338700.0,14600.0,13500.0,79400.0,2085deb6-4619-448b-aec8-f44898b20777,new_no_defects,85100.0,11370100.0,113261400.0,2616200.0,116700.0,69300.0,78300.0,378900.0,129000.0,114500.0,591200.0,675400.0,0.0,,,,,,,,,,,,,,,,
105,"['jordan', '4']",Air Jordan 4 Retro BG 'Pure Money',False,144170,408452 100,air-jordan-4-retro-bg-pure-money-408452-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/718/895/original/144170_00.png.png,sneakers,20170513.0,2017.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,f70d21a5-8f21-4f5e-a952-6f934ffc8248,new_no_defects,47500.0,6346500.0,63218800.0,1460300.0,65200.0,38700.0,43700.0,211500.0,72000.0,63900.0,330000.0,377000.0,0.0,,,,,,,,,,,,,,,,
106,"['jordan', '4']",Air Jordan 4 Retro 'Black Cat' 2006,False,14039,308497 002,air-jordan-4-retro-black-cat-308497-002,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/052/619/234/original/14039_00.png.png,sneakers,20060520.0,2006.0,11500.0,79400.0,14791800.0,15600.0,50800.0,10900.0,351500.0,9600.0,1539500.0,16700.0,15500.0,91300.0,913be5d7-2936-4a3a-8ce5-26a63c4325bb,new_no_defects,79700.0,10648700.0,106074400.0,2450200.0,109300.0,64900.0,73300.0,354800.0,120800.0,107200.0,553700.0,632600.0,0.0,,,,,,,,,,,,,,,,
107,"['jordan', '4']",Air Jordan 4 Retro 'Thunder' 2012,False,13642,308497 008,air-jordan-4-retro-thunder-2012-release-308497-008,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/078/723/836/original/13642_00.png.png,sneakers,20121222.0,2012.0,16000.0,110400.0,20579800.0,21600.0,70600.0,15100.0,489000.0,13400.0,2141900.0,23300.0,21500.0,127000.0,b773eda0-afac-4155-a7f3-66f52bf1939e,new_no_defects,46000.0,6146000.0,61222400.0,1414200.0,63100.0,37500.0,42300.0,204800.0,69800.0,61900.0,319600.0,365100.0,0.0,,,,,,,,,,,,,,,,
108,"['jordan', '4']",Air Jordan 4 Retro 'Military Blue' 2012,False,13649,308497 105,air-jordan-4-retro-2012-release-308497-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/963/660/original/13649_00.png.png,sneakers,20120609.0,2012.0,16000.0,110400.0,20579800.0,21600.0,70600.0,15100.0,489000.0,13400.0,2141900.0,23300.0,21500.0,127000.0,0303e9da-932c-4074-838e-5e2de70089e2,new_no_defects,70000.0,9352700.0,93164500.0,2152000.0,96000.0,57000.0,64400.0,311600.0,106100.0,94200.0,486300.0,555600.0,5.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/054/523/846/square/camera175090286597924190.jpeg?1620788932,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/523/846/square/camera175090286597924190.jpeg?1620788932""}",
109,"['jordan', '4']",Air Jordan 4 Retro LS 'Legend Blue',False,13898,314254 107,air-jordan-4-retro-ls-legend-blue-314254-107,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/929/829/original/13898_00.png.png,sneakers,20150110.0,2015.0,19000.0,131100.0,24438500.0,25700.0,83800.0,18000.0,580700.0,15900.0,2543500.0,27600.0,25600.0,150800.0,88c1a5eb-ab6b-4f39-b00b-861753e32c37,new_no_defects,32000.0,4270100.0,42616000.0,983800.0,43700.0,26100.0,29700.0,142500.0,48500.0,43100.0,222400.0,254000.0,12.0,,,,,,,,,,,,,,https://image.goat.com/attachments/product_outer_pictures/images/052/061/573/square/temp1616305921.jpeg?1616305921,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/052/061/573/square/temp1616305921.jpeg?1616305921""}",
110,"['jordan', '4']",Air Jordan 4 Retro GS 'Cement' 2012,False,16909,408452 103,air-jordan-4-retro-gs-2012-release-408452-103,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/305/758/original/16909_00.png.png,sneakers,20120218.0,2012.0,0.0,,,,,,,,,,,,3ea2244d-07f2-4038-98ec-f471b433609c,new_no_defects,59700.0,7976500.0,79456000.0,1835400.0,81900.0,48600.0,54900.0,265800.0,90500.0,80300.0,414700.0,473800.0,0.0,,,,,,,,,,,,,,,,
111,"['jordan', '4']",Air Jordan 4 Retro 11Lab4 'Black Patent Leather',False,14704,719864 010,air-jordan-4-retro-11lab4-719864-010,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/643/723/original/14704_00.png.png,sneakers,20150425.0,2015.0,25000.0,173900.0,33079700.0,34000.0,111800.0,23200.0,770800.0,20400.0,3345400.0,37300.0,33600.0,198400.0,4bb2324a-bf15-4dbb-a9fe-487e24838842,new_no_defects,46900.0,6266300.0,62420200.0,1441900.0,64300.0,38200.0,43200.0,208800.0,71100.0,63100.0,325800.0,372300.0,0.0,,,,,,,,,,,,,,,,
112,"['jordan', '4']",Air Jordan 4 Retro GS 'Pale Citron',False,498240,408452 116,air-jordan-4-retro-gs-pale-citron-408452-116,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/042/949/484/original/498240_00.png.png,sneakers,20190302.0,2019.0,14000.0,96600.0,18007300.0,18900.0,61800.0,13200.0,427900.0,11700.0,1874200.0,20400.0,18900.0,111200.0,f0a7c0f2-0316-475a-a00b-a5425fb4d71c,new_no_defects,26000.0,3473900.0,34604000.0,799400.0,35700.0,21200.0,24000.0,115800.0,39400.0,35000.0,180700.0,206400.0,0.0,32700.0,44000.0,30100.0,145600.0,4369100.0,227200.0,26700.0,1005300.0,259600.0,43521200.0,44900.0,49600.0,,,,
113,"['jordan', '4']",Air Jordan 4 Retro GS 'Military Blue' 2012,False,13701,408452 105,air-jordan-4-retro-gs-2012-release-408452-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/146/695/original/13701_00.png.png,sneakers,,,0.0,,,,,,,,,,,,4ec54bbd-f03d-40f3-b23b-93b91979fd5d,new_no_defects,68800.0,9192300.0,91567400.0,2115100.0,94400.0,56000.0,63300.0,306300.0,104300.0,92500.0,478000.0,546100.0,0.0,,,,,,,,,,,,,,,,
114,"['jordan', '4']",Air Jordan 4 Retro 'Tattoo',False,461309,BQ0897 006,air-jordan-4-retro-print-bv7451-003,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/014/220/original/461309_00.png.png,sneakers,20181229.0,2018.0,22500.0,155300.0,28940300.0,30400.0,99300.0,21300.0,687700.0,18800.0,3012000.0,32700.0,30300.0,178600.0,acf3002a-d535-42dd-a37c-a46146792381,new_no_defects,30000.0,4003300.0,39952500.0,922300.0,41000.0,24500.0,27900.0,133600.0,45500.0,40400.0,208500.0,238100.0,0.0,,,,,,,,,,,,,,,,
