,matched_terms,value,is_slotted,data.id,data.sku,data.slug,data.color,data.category,data.image_url,data.product_type,data.release_date,data.release_date_year,data.retail_price_cents,data.retail_price_cents_gbp,data.retail_price_cents_jpy,data.retail_price_cents_hkd,data.retail_price_cents_myr,data.retail_price_cents_krw,data.retail_price_cents_cny,data.retail_price_cents_sgd,data.retail_price_cents_cad,data.retail_price_cents_eur,data.retail_price_cents_aud,data.retail_price_cents_twd,data.variation_id,data.product_condition,data.lowest_price_cents,data.lowest_price_cents_sgd,data.lowest_price_cents_myr,data.lowest_price_cents_aud,data.lowest_price_cents_gbp,data.lowest_price_cents_hkd,data.lowest_price_cents_cny,data.lowest_price_cents_cad,data.lowest_price_cents_twd,data.lowest_price_cents_eur,data.lowest_price_cents_jpy,data.lowest_price_cents_krw,data.count_for_product_condition,data.instant_ship_lowest_price_cents,data.instant_ship_lowest_price_cents_aud,data.instant_ship_lowest_price_cents_gbp,data.instant_ship_lowest_price_cents_jpy,data.instant_ship_lowest_price_cents_krw,data.instant_ship_lowest_price_cents_eur,data.instant_ship_lowest_price_cents_cad,data.instant_ship_lowest_price_cents_sgd,data.instant_ship_lowest_price_cents_twd,data.instant_ship_lowest_price_cents_myr,data.instant_ship_lowest_price_cents_cny,data.instant_ship_lowest_price_cents_hkd,data.discount_tag,data.used_image_url,data.cheapest_product,data.season
190,"['jordan', '1']",Wmns Air Jordan 1 Low 'Marina Blue',False,913992,DC0774 114,wmns-air-jordan-1-low-marina-blue-dc0774-114,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/069/693/145/original/913992_00.png.png,sneakers,20220405.0,2022.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,20acfeed-541e-4ec2-9c0b-fa4a47ac0825,new_no_defects,10300,13900,45900,15700,8400,81800,71600,14200,316700,9500,1376200,13708500,0,13000.0,19700.0,10600.0,1737000.0,17302000.0,12000.0,17900.0,17500.0,399700.0,57900.0,90400.0,103200.0,,,,
191,"['jordan', '1']",Wmns Air Jordan 1 'Explorer XX',False,344062,AO1529 300,wmns-air-jordan-1-explorer-xx-ao1529-300,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/010/982/011/original/AO1529_300.png.png,sneakers,20180405.0,2018.0,14500.0,12100.0,1941100.0,115100.0,64000.0,18650500.0,100100.0,19500.0,19600.0,13700.0,21100.0,443200.0,1a5d99d9-f567-4bed-8ce2-9a1f15bb5d8e,new_no_defects,17300,23300,77100,26300,14100,137300,120200,23800,531900,16000,2311500,23025000,1,,,,,,,,,,,,,,,,
192,"['jordan', '1']",Wmns Air Jordan 1 Retro High OG 'Twist',False,509480,CD0461 007,wmns-air-jordan-1-retro-high-og-panda-cd0461-007,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/307/630/original/509480_00.png.png,sneakers,20190509.0,2019.0,16000.0,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,3dd552d9-4260-4faf-9a43-1e3f72bc8ff4,new_no_defects,44600,60000,198600,67600,36400,354000,309900,61200,1371200,41100,5959000,59359100,0,89400.0,135500.0,72800.0,11944700.0,118984400.0,82300.0,122600.0,120200.0,2748400.0,398000.0,621000.0,709500.0,,,,
193,"['jordan', '1']",Air Jordan 1 Mid 'Light Curry Cardinal Red',False,935546,554724 201,air-jordan-1-mid-light-curry-cardinal-red-554724-201,brown,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/388/875/original/935546_00.png.png,sneakers,20220625.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,5b7429f1-e750-461e-871f-e56554d3c7d2,new_no_defects,10400,14100,46300,15800,8500,82600,72300,14300,319800,9600,1389600,13840600,0,14600.0,22200.0,11900.0,1950700.0,19430000.0,13500.0,20100.0,19700.0,448900.0,65000.0,101500.0,115900.0,under_retail,,,
194,"['jordan', '1']",Air Jordan 1 Low SE Craft 'Inside Out',False,937348,DN1635 100,air-jordan-1-low-inside-out-dn1635-100,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/072/630/011/original/937348_00.png.png,sneakers,20220804.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,c498d471-ffd1-464c-8088-ae1fc95f973a,new_no_defects,13200,17800,58800,20100,10800,104800,91700,18100,405900,12200,1763700,17566800,0,16200.0,24600.0,13200.0,2164500.0,21559300.0,14900.0,22300.0,21900.0,498100.0,72200.0,112600.0,128600.0,,,,
195,"['jordan', '1']",Wmns Air Jordan 1 Elevate Low SE 'Lucky Green',False,1095071,DQ8394 301,wmns-air-jordan-1-elevate-low-se-lucky-green-dq8394-301,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/718/084/original/1095071_00.png.png,sneakers,20221201.0,2022.0,14500.0,12200.0,1995500.0,115100.0,65600.0,19122700.0,100700.0,19700.0,20000.0,13800.0,21700.0,448300.0,c6d42505-366a-4b86-a14d-aa33d2057d75,new_no_defects,11500,15500,51200,17500,9400,91300,79900,15800,353600,10600,1536500,15305600,0,15700.0,23800.0,12800.0,2097700.0,20895500.0,14500.0,21600.0,21200.0,482700.0,69900.0,109100.0,124600.0,under_retail,,,
196,"['jordan', '1']",Air Jordan 1 Retro High OG 'Turbo Green',False,404758,555088 311,air-jordan-1-retro-high-og-turbo-green-555088-311,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/298/479/original/404758_00.png.png,sneakers,20190215.0,2019.0,16000.0,13400.0,2141900.0,127000.0,70600.0,20579800.0,110400.0,21500.0,21600.0,15100.0,23300.0,489000.0,f6df6ffa-8f47-43f3-870d-a57428cc7606,new_no_defects,34000,45800,151400,51600,27700,269900,236200,46700,1045300,31300,4542700,45251400,0,43800.0,66400.0,35700.0,5852100.0,58294400.0,40300.0,60100.0,58900.0,1346600.0,195000.0,304300.0,347700.0,,,,
197,"['jordan', '1']",Wmns Air Jordan 1 Mid SE 'Dutch Green',False,757304,CZ0774 300,wmns-air-jordan-1-mid-se-dutch-green-cz0774-300,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/053/107/276/original/757304_00.png.png,sneakers,20210817.0,2021.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,ad2e354c-ac25-4036-ab9d-6d24ae5539a6,new_no_defects,27800,37500,123800,42200,22700,220700,193200,38200,854700,25600,3714400,36996800,101,32200.0,48900.0,26300.0,4302200.0,42852400.0,29700.0,44200.0,43400.0,990000.0,143400.0,223700.0,255600.0,,https://image.goat.com/attachments/product_outer_pictures/images/053/750/628/square/temp1619393568.jpeg?1619393568,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/053/750/628/square/temp1619393568.jpeg?1619393568""}",
198,"['jordan', '1']",Air Jordan 1 Mid 'Reverse Bred',False,917615,554724 660,air-jordan-1-mid-reverse-bred-554724-660,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/070/040/907/original/917615_00.png.png,sneakers,20220208.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,a6bcc2f1-663f-4f1a-b933-2a90afe4e623,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12111400,0,10800.0,16400.0,8800.0,1443000.0,14374000.0,10000.0,14900.0,14600.0,332100.0,48100.0,75100.0,85800.0,under_retail,,,
199,"['jordan', '1']",Air Jordan 1 Retro High OG GS 'Dark Marina Blue',False,886866,575441 404,air-jordan-1-retro-high-og-gs-dark-marina-blue-575441-404,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/694/284/original/886866_00.png.png,sneakers,20220216.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,c32549ef-d864-43e9-96a2-faf6e2e1ccd1,new_no_defects,7900,10700,35200,12000,6500,62700,54900,10900,242900,7300,1055600,10513500,0,8500.0,12900.0,7000.0,1135700.0,11312000.0,7900.0,11700.0,11500.0,261400.0,37900.0,59100.0,67500.0,under_retail,,,
200,"['jordan', '1']",Air Jordan 1 Retro High OG PS 'Seafoam',False,753785,CU0449 002,air-jordan-1-retro-high-og-ps-seafoam-cu0449-002,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/734/541/original/753785_00.png.png,sneakers,20210812.0,2021.0,8000.0,6700.0,1071000.0,63500.0,35300.0,10289900.0,55200.0,10800.0,10800.0,7600.0,11700.0,244500.0,02363120-48a5-4b49-ab45-76074812e3cf,new_no_defects,9300,12600,41400,14100,7600,73900,64600,12800,286000,8600,1242600,12377600,0,10000.0,15200.0,8200.0,1336100.0,13309300.0,9200.0,13800.0,13500.0,307500.0,44600.0,69500.0,79400.0,,,,
201,"['jordan', '1']",Air Jordan 1 Low 'Black Medium Grey',False,784791,553558 040,air-jordan-1-low-black-medium-grey-553558-040,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/056/667/351/original/784791_00.png.png,sneakers,20210726.0,2021.0,9000.0,7500.0,1204800.0,71500.0,39700.0,11576200.0,62100.0,12100.0,12200.0,8500.0,13100.0,275100.0,d14d577d-e468-40d9-a452-8e55693e75c7,new_no_defects,10600,14300,47200,16100,8700,84200,73700,14600,325900,9800,1416300,14107800,0,17300.0,26300.0,14100.0,2311500.0,23025000.0,16000.0,23800.0,23300.0,531900.0,77100.0,120200.0,137300.0,,,,
202,"['jordan', '1']",Jordan Luka 1 PF 'Year of the Rabbit',False,1123829,FD4689 100,jordan-luka-1-pf-year-of-the-rabbit-fd4689-100,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/871/262/original/FD4689_100.png.png,sneakers,,,13000.0,10800.0,1749300.0,103200.0,57200.0,16719100.0,89800.0,17500.0,17600.0,12300.0,18900.0,398000.0,609c0f71-3351-4ebd-93ee-9540fb4f47b0,new_no_defects,9500,12800,42300,14400,7800,75400,66000,13100,292100,8800,1269300,12642800,0,,,,,,,,,,,,,under_retail,,,
203,"['jordan', '1']",Wmns Air Jordan 1 Low SE 'Black Multi-Color',False,1025387,DN3739 060,wmns-air-jordan-1-low-se-black-multi-dn3739-060,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/007/473/original/1025387_00.png.png,sneakers,20220920.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,1d76d733-18ab-45da-ac11-45f9ab75ed65,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,,,,,,,,,,,,,under_retail,,,
204,"['jordan', '1']",Wmns Air Jordan 1 Low 'White Gym Red',False,1046624,DC0774 160,wmns-air-jordan-1-low-white-gym-red-dc0774-160,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/007/518/original/1046624_00.png.png,sneakers,20221019.0,2022.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,67070b06-1e17-4ea5-81e2-3109390fb0c2,new_no_defects,8300,11200,37000,12600,6800,65900,57700,11400,255200,7700,1109000,11046700,0,11300.0,17200.0,9200.0,1509800.0,15039500.0,10400.0,15500.0,15200.0,347400.0,50400.0,78500.0,89700.0,under_retail,,,
205,"['jordan', '1']",Air Jordan 1 Mid PS 'Barely Grape',False,1112183,DQ8424 501,air-jordan-1-mid-ps-barely-grape-dq8424-501,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/920/104/original/DQ8424_501.png.png,sneakers,20220916.0,2022.0,7500.0,6300.0,1004000.0,59600.0,33100.0,9646800.0,51800.0,10100.0,10200.0,7100.0,10900.0,229300.0,b236fe39-a277-4af9-bab2-567e6ee2c34f,new_no_defects,8500,11500,37900,12900,7000,67500,59100,11700,261400,7900,1135700,11312000,0,,,,,,,,,,,,,,,,
206,"['jordan', '1']",Wmns Air Jordan 1 Mid 'Coconut Milk',False,847830,BQ6472 121,wmns-air-jordan-1-mid-coconut-milk-bq6472-121,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/065/106/973/original/847830_00.png.png,sneakers,20220225.0,2022.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,e9af447c-9cc4-4e53-bde3-116b76188914,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12110500,0,11900.0,18100.0,9700.0,1590000.0,15836800.0,11000.0,16400.0,16100.0,365900.0,53000.0,82700.0,94500.0,under_retail,,,
207,"['jordan', '1']",J. Balvin x Air Jordan 1 Retro OG High 'Colores Y Vibras',False,620007,DC3481 900,j-balvin-x-jordan-1-retro-high-tie-dye-jbalvinaj1,multi-color,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/046/932/936/original/620007_00.png.png,sneakers,20201208.0,2020.0,19000.0,15900.0,2543500.0,150800.0,83800.0,24438500.0,131100.0,25600.0,25700.0,18000.0,27600.0,580700.0,c635056d-ab01-43ec-98d3-c255e5569854,new_no_defects,28400,38200,126500,43100,23200,225400,197300,39000,873100,26200,3794500,37798200,80,34800.0,52800.0,28400.0,4649600.0,46316100.0,32000.0,47800.0,46800.0,1069900.0,155000.0,241800.0,276200.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/462/593/square/temp1620688172.jpeg?1620688172,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/462/593/square/temp1620688172.jpeg?1620688172""}",
208,"['jordan', '1']",Air Jordan 1 Mid GS 'Barely Grape',False,1107624,DQ8423 501,air-jordan-1-mid-gs-barely-grape-dq8423-501,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/854/952/original/1107624_00.png.png,sneakers,,,0.0,,,,,,,,,,,,1446b4fd-7380-43c8-97dc-fe00ca2ddd2c,new_no_defects,9100,12300,40600,13800,7500,72300,63300,12500,279800,8400,1215900,12110500,0,13900.0,21100.0,11400.0,1857200.0,18498400.0,12800.0,19100.0,18800.0,427400.0,61900.0,96600.0,110400.0,,,,
209,"['jordan', '1']",Air Jordan 1 Low 'New Emerald',False,1014210,DN3705 301,air-jordan-1-low-new-emerald-dn3705-301,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/863/935/original/1014210_00.png.png,sneakers,20220714.0,2022.0,0.0,,,,,,,,,,,,0366a13b-c9d3-4078-b19e-73a589bfb1b5,new_no_defects,11500,15500,51200,17500,9400,91300,79900,15800,353600,10600,1536500,15305600,0,12400.0,18800.0,10100.0,1656800.0,16503500.0,11500.0,17000.0,16700.0,381300.0,55200.0,86200.0,98500.0,,,,
210,"['jordan', '1']",Air Jordan 1 Mid 'Neutral Grey',False,992813,554724 135,air-jordan-1-mid-neutral-grey-554724-135,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/076/974/523/original/992813_00.png.png,sneakers,20220622.0,2022.0,0.0,,,,,,,,,,,,7b68c34a-7e77-4345-8960-34af7182b262,new_no_defects,9900,13400,44100,15100,8100,78600,68800,13600,304400,9200,1322800,13175100,0,20000.0,30400.0,16300.0,2672200.0,26616400.0,18400.0,27500.0,27000.0,614900.0,89100.0,139000.0,158800.0,,,,
211,"['jordan', '1']",Air Jordan 1 Retro High '85 'Georgetown',False,793045,BQ4422 400,air-jordan-1-retro-high-85-georgetown-bq4422-400,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/068/588/449/original/793045_00.png.png,sneakers,20220402.0,2022.0,20000.0,16700.0,2677400.0,158800.0,88300.0,25724700.0,138000.0,26900.0,27000.0,18900.0,29100.0,611300.0,6fbfc76e-8a36-49f2-b0b6-746de47b4d4f,new_no_defects,22100,29800,98400,33500,18000,175400,153600,30300,679500,20400,2952800,29411100,0,37600.0,57000.0,30700.0,5023700.0,50038800.0,34600.0,51600.0,50700.0,1156000.0,167400.0,261200.0,298400.0,,,,
212,"['jordan', '1']",Off-White x Air Jordan 1 Retro High OG 'UNC' Sample,False,391406,AQ0818 148 S,off-white-x-air-jordan-1-retro-high-og-unc-sample-aq0818-148-s,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/012/727/744/original/AQ0818_148_S.png.png,sneakers,20180523.0,2018.0,0.0,,,,,,,,,,,,e92b5658-f8d4-41b6-af2e-1d6bf91efd7f,new_no_defects,185000,248800,823600,280400,150600,1468200,1285100,253700,5687400,170200,24717700,246220400,0,,,,,,,,,,,,,,,,
213,"['jordan', '1']",Air Jordan 1 Retro High OG BG 'Shattered Backboard 3.0',False,552728,575441 028,air-jordan-1-retro-high-og-bg-shattered-backboard-3-0-575441-028,orange,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/484/840/original/552728_00.png.png,sneakers,20191026.0,2019.0,12000.0,10000.0,1606400.0,95300.0,53000.0,15434900.0,82800.0,16200.0,16200.0,11400.0,17500.0,366800.0,d21e30dc-656f-4615-bce7-d08babd0029f,new_no_defects,20400,27500,90900,31000,16700,161900,141800,28000,627200,18800,2725700,27150800,75,29700.0,45100.0,24200.0,3968200.0,39528400.0,27400.0,40800.0,40000.0,913100.0,132300.0,206400.0,235800.0,,https://image.goat.com/attachments/product_outer_pictures/images/042/584/903/square/temp1600297236.jpeg?1600297236,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/042/584/903/square/temp1600297236.jpeg?1600297236""}",
214,"['jordan', '1']",Air Jordan 1 Retro High OG PS 'Reverse Laney',False,1103102,FD2597 700,air-jordan-1-retro-high-og-ps-reverse-laney-fd2597-700,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/083/871/252/original/FD2597_700.png.png,sneakers,20230217.0,2023.0,8500.0,7100.0,1133100.0,67500.0,38600.0,11246600.0,59200.0,11600.0,11900.0,8000.0,12800.0,263300.0,7bfd6fc5-4f58-4c08-baca-45b2b83c5290,new_no_defects,8100,11000,36100,12300,6600,64300,56300,11200,249100,7500,1082300,10779700,0,,,,,,,,,,,,,under_retail,,,
215,"['jordan', '1']",Wmns Air Jordan 1 High Zoom Comfort 2 'University Blue',False,1130956,DV1305 004,wmns-air-jordan-1-high-zoom-comfort-2-university-blue-dv1305-004,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/084/386/446/original/DV1305_004.png.png,sneakers,20230206.0,2023.0,15000.0,12600.0,2046800.0,119000.0,67300.0,19787800.0,104300.0,20400.0,20600.0,14300.0,22200.0,463600.0,9ca3b43e-495b-437f-b666-41cb5d4d7395,new_no_defects,9500,12800,42300,14400,7800,75400,66000,13100,292100,8800,1269300,12642800,0,10300.0,15700.0,8400.0,1376200.0,13707500.0,9500.0,14200.0,13900.0,316700.0,45900.0,71600.0,81800.0,under_retail,,,
216,"['jordan', '1']",Air Jordan 1 Mid PS 'Ice Blue',False,1057655,640737 401,air-jordan-1-mid-ps-ice-blue-640737-401,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/166/283/original/640737_401.png.png,sneakers,20221102.0,2022.0,7500.0,6300.0,1004000.0,59600.0,33100.0,9646800.0,51800.0,10100.0,10200.0,7100.0,10900.0,229300.0,272a2592-6819-40d0-9ed4-7e8e24d92ee6,new_no_defects,7300,9900,32500,11100,6000,58000,50800,10100,224500,6800,975400,9715800,0,8700.0,13200.0,7100.0,1162400.0,11579100.0,8000.0,12000.0,11700.0,267500.0,38800.0,60500.0,69100.0,under_retail,,,
217,"['jordan', '1']",Air Jordan 1 Low SE 'Light Smoke Grey Gym Red',False,833561,DC6991 016,air-jordan-1-light-smoke-grey-gym-red-dc6991-016,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/063/207/210/original/833561_00.png.png,sneakers,20211110.0,2021.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,ad1abfd6-cc02-46ee-b4d3-adbb5f0a10db,new_no_defects,14800,20000,65900,22500,12100,117500,102900,20300,455000,13700,1977500,19696200,0,17300.0,26300.0,14100.0,2311500.0,23023200.0,16000.0,23800.0,23300.0,531900.0,77100.0,120200.0,137300.0,,,,
218,"['jordan', '1']",Air Jordan 1 Mid SE GS 'Christmas',False,1078602,DQ8418 006,air-jordan-1-mid-gs-christmas-dq8418-006,red,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/082/557/927/original/1078602_00.png.png,sneakers,,,12000.0,10000.0,1614700.0,95300.0,52800.0,15433000.0,82900.0,16200.0,16200.0,11400.0,17400.0,367400.0,ed2a1473-741d-4dd0-a1a3-bc251e610907,new_no_defects,6700,9100,29900,10200,5500,53200,46600,9200,206000,6200,895200,8916500,0,8300.0,12600.0,6800.0,1109000.0,11045800.0,7700.0,11400.0,11200.0,255200.0,37000.0,57700.0,65900.0,under_retail,,,
219,"['jordan', '1']",Air Jordan 1 Mid GS 'Lakers',False,1080915,DQ8423 517,air-jordan-1-mid-gs-lakers-dq8423-517,purple,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/295/264/original/1080915_00.png.png,sneakers,20221201.0,2022.0,11000.0,9300.0,1513900.0,87300.0,49800.0,14506900.0,76400.0,15000.0,15200.0,10500.0,16500.0,340100.0,ebfc33b1-60a9-4d86-b9cf-95f5b2683e27,new_no_defects,8000,10800,35700,12200,6600,63500,55600,11000,246000,7400,1068900,10646600,0,8600.0,13100.0,7000.0,1149100.0,11445100.0,8000.0,11800.0,11600.0,264400.0,38300.0,59800.0,68300.0,under_retail,,,
220,"['jordan', '1']",Wmns Air Jordan 1 Mid 'University Blue',False,767364,BQ6472 102,wmns-air-jordan-1-mid-university-blue-bq6472-102,blue,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/054/809/779/original/767364_00.png.png,sneakers,20210426.0,2021.0,11000.0,9200.0,1472600.0,87300.0,48600.0,14148600.0,75900.0,14800.0,14900.0,10400.0,16000.0,336200.0,cdf8387b-bbd2-4de4-820f-2a6b2f0f1220,new_no_defects,14300,19300,63700,21700,11700,113500,99400,19700,439700,13200,1910700,19032200,101,30800.0,46700.0,25100.0,4115200.0,40992400.0,28400.0,42300.0,41500.0,946900.0,137200.0,214000.0,244500.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/355/785/square/camera6738636778699730222.jpeg?1620477819,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/355/785/square/camera6738636778699730222.jpeg?1620477819""}",
221,"['jordan', '1']",Air Jordan 1 Mid GS 'Alternate Bred',False,1116529,DQ8423 060,air-jordan-1-mid-gs-alternate-bred-dq8423-060,black,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/085/185/887/original/1116529_00.png.png,sneakers,20221222.0,2022.0,11000.0,9100.0,1462100.0,87300.0,49600.0,14417900.0,76600.0,14800.0,15300.0,10300.0,16700.0,336100.0,ec6a29aa-9d7d-4eac-9d91-e3de2d05bfaf,new_no_defects,6400,8700,28500,9800,5300,50800,44500,8800,196800,5900,855100,8517300,0,6900.0,10500.0,5700.0,921900.0,9182700.0,6400.0,9500.0,9300.0,212200.0,30800.0,48000.0,54800.0,under_retail,,,
222,"['jordan', '1']",Air Jordan 1 Zoom Comfort 'Neutral Olive Cherrywood',False,1062004,CT0978 203,air-jordan-1-zoom-comfort-neutral-olive-cherrywood-ct0978-203,green,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/080/197/322/original/1062004_00.png.png,sneakers,20221021.0,2022.0,15000.0,12500.0,2008000.0,119100.0,66200.0,19293600.0,103500.0,20200.0,20300.0,14200.0,21800.0,458500.0,f356787c-8b38-46c3-83cf-cd6a87845dd1,new_no_defects,10600,14300,47200,16100,8700,84200,73700,14600,325900,9800,1416300,14107800,0,15100.0,22900.0,12300.0,2017500.0,20097000.0,13900.0,20700.0,20400.0,464300.0,67300.0,104900.0,119900.0,under_retail,,,
223,"['jordan', '1']",Wmns Air Jordan 1 Low 'Aluminum',False,852623,DC0774 050,wmns-air-jordan-1-low-university-blue-dc0774-050,grey,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/066/248/226/original/852623_00.png.png,sneakers,20220324.0,2022.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,26358ac9-d3e6-4510-99d8-9b869341e033,new_no_defects,12200,16500,54400,18500,10000,96900,84800,16800,375100,11300,1630100,16236000,0,13200.0,20100.0,10800.0,1763700.0,17566800.0,12200.0,18100.0,17800.0,405900.0,58800.0,91700.0,104800.0,,,,
224,"['jordan', '1']",Air Jordan 1 Retro High SB 'NYC to Paris',False,497870,CD6578 006,air-jordan-1-retro-high-sb-light-bone-cd6578-006,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/079/306/851/original/497870_00.png.png,sneakers,20190524.0,2019.0,17500.0,14600.0,2342700.0,138900.0,77200.0,22509200.0,120800.0,23600.0,23600.0,16500.0,25500.0,534900.0,7a73eb8a-701c-4c26-88ef-fee2823ed4c2,new_no_defects,26100,35100,116200,39600,21300,207200,181300,35800,802400,24000,3487200,34737100,36,37800.0,57300.0,30800.0,5050500.0,50308900.0,34800.0,51900.0,50900.0,1162100.0,168300.0,262600.0,300000.0,,https://image.goat.com/attachments/product_outer_pictures/images/054/571/599/square/temp1620868861.jpeg?1620868861,"{""picture_url"":""https://image.goat.com/attachments/product_outer_pictures/images/054/571/599/square/temp1620868861.jpeg?1620868861""}",
225,"['jordan', '1']",Air Jordan 1 Retro High OG TD 'Yellow Toe',False,1024258,AQ2665 711,air-jordan-1-retro-high-og-td-yellow-toe-aq2665-711,yellow,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/077/813/886/original/1024258_00.png.png,sneakers,20220924.0,2022.0,5000.0,4200.0,669400.0,39700.0,22100.0,6431200.0,34500.0,6800.0,6800.0,4800.0,7300.0,152900.0,8278e823-8765-417f-9e3c-777a89729251,new_no_defects,5300,7200,23600,8100,4400,42100,36900,7300,163000,4900,708200,7053400,0,7000.0,10700.0,5700.0,935300.0,9315800.0,6500.0,9600.0,9500.0,215200.0,31200.0,48700.0,55600.0,,,,
226,"['jordan', '1']",Air Jordan 1 Mid SE 'Coconut Milk Particle Grey',False,894201,DN4281 100,air-jordan-1-mid-coconut-milk-particle-grey-dn4281-100,cream,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/067/561/069/original/894201_00.png.png,sneakers,20220625.0,2022.0,13500.0,11300.0,1807200.0,107200.0,59600.0,17364200.0,93200.0,18200.0,18200.0,12800.0,19600.0,412600.0,bf7a49fd-acb5-41ab-80cb-429e28a428a8,new_no_defects,12700,17200,56600,19300,10400,100800,88300,17500,390500,11700,1696900,16901400,0,15600.0,23700.0,12700.0,2084300.0,20760800.0,14400.0,21400.0,21100.0,479600.0,69500.0,108400.0,123900.0,under_retail,,,
227,"['jordan', '1']",Wmns Air Jordan 1 Low 'White Wolf Grey',False,776547,DC0774 105,wmns-air-jordan-1-low-white-wolf-grey-dc0774-105,white,shoes,https://image.goat.com/750/attachments/product_template_pictures/images/055/739/247/original/776547_00.png.png,sneakers,20210715.0,2021.0,10000.0,8400.0,1338700.0,79400.0,44200.0,12862400.0,69000.0,13500.0,13500.0,9500.0,14600.0,305700.0,2842e618-5efa-457f-805f-cb399a0a8101,new_no_defects,27400,37000,122000,41600,22400,217500,190400,37600,842400,25200,3660900,36464500,0,44800.0,68000.0,36500.0,5985700.0,59620700.0,41200.0,61500.0,60400.0,1377300.0,199500.0,311200.0,355600.0,,,,
